Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1670287182.21352,MouseEvent,,2109.0,-139.66666666666666,,,Fixation,,,MouseEvent,"Down, Left"
1670287182.21352,,Mouse,2108.0,-139.33333333333334,,,Fixation,1877.0,64.0,,
1670287182.213994,,Eye Tracker,2107.0,-139.0,Valid,Valid,Fixation,,,,
1670287182.230648,,Eye Tracker,2098.0,-108.0,Valid,Valid,Fixation,,,,
1670287182.247303,,Eye Tracker,2101.0,-114.0,Valid,Valid,Fixation,,,,
1670287182.263958,,Eye Tracker,2101.0,-118.0,Valid,Valid,Fixation,,,,
1670287182.280613,,Eye Tracker,2108.0,-120.0,Valid,Valid,Fixation,,,,
1670287182.297267,,Eye Tracker,2111.0,-122.0,Valid,Valid,Fixation,,,,
1670287182.3139222,,Eye Tracker,2105.0,-120.0,Valid,Valid,Fixation,,,,
1670287182.3305771,,Eye Tracker,2115.0,-113.0,Valid,Valid,Fixation,,,,
1670287182.347232,,Eye Tracker,2131.0,-120.0,Valid,Valid,Fixation,,,,
1670287182.363887,,Eye Tracker,2130.0,-121.0,Valid,Valid,Fixation,,,,
1670287182.380542,,Eye Tracker,2136.0,-119.0,Valid,Valid,Fixation,,,,
1670287182.397196,,Eye Tracker,2140.0,-119.0,Valid,Valid,Fixation,,,,
1670287182.413851,,Eye Tracker,2123.0,-87.0,Valid,Valid,Fixation,,,,
1670287182.430506,,Eye Tracker,2128.0,-93.0,Valid,Valid,Fixation,,,,
1670287182.44716,,Eye Tracker,2139.0,-126.0,Valid,Valid,Fixation,,,,
1670287182.463815,,Eye Tracker,2142.0,-131.0,Valid,Valid,Fixation,,,,
1670287182.48047,,Eye Tracker,2136.0,-109.0,Valid,Valid,Fixation,,,,
1670287182.497124,,Eye Tracker,2136.0,-104.0,Valid,Valid,Fixation,,,,
1670287182.5137792,,Eye Tracker,2146.0,-128.0,Valid,Valid,Fixation,,,,
1670287182.530435,,Eye Tracker,2154.0,-128.0,Valid,Valid,Fixation,,,,
1670287182.54709,,Eye Tracker,2153.0,-100.0,Valid,Valid,Fixation,,,,
1670287182.563744,,Eye Tracker,2146.0,-101.0,Valid,Valid,Fixation,,,,
1670287182.580399,,Eye Tracker,2141.0,-104.0,Valid,Valid,Fixation,,,,
1670287182.597054,,Eye Tracker,2154.0,-109.0,Valid,Valid,Fixation,,,,
1670287182.613708,,Eye Tracker,2156.0,-112.0,Valid,Valid,Fixation,,,,
1670287182.630363,,Eye Tracker,2158.0,-109.0,Valid,Valid,Fixation,,,,
1670287182.647018,,Eye Tracker,2161.0,-110.0,Valid,Valid,Fixation,,,,
1670287182.663672,,Eye Tracker,2158.0,-116.0,Valid,Valid,Fixation,,,,
1670287182.6803272,,Eye Tracker,2159.0,-119.0,Valid,Valid,Fixation,,,,
1670287182.696983,,Eye Tracker,2163.0,-128.0,Valid,Valid,Fixation,,,,
1670287182.713637,,Eye Tracker,2162.0,-124.0,Valid,Valid,Fixation,,,,
1670287182.730292,,Eye Tracker,2085.0,-130.0,Invalid,Valid,Fixation,,,,
1670287182.7363632,,Mouse,2087.5,-129.0,,,Fixation,1877.0,64.0,,
1670287182.746947,,Eye Tracker,2090.0,-128.0,Invalid,Valid,Fixation,,,,
1670287182.763601,,Eye Tracker,2166.0,-106.0,Valid,Valid,Fixation,,,,
1670287182.780256,,Eye Tracker,2168.0,-102.0,Valid,Valid,Fixation,,,,
1670287182.796911,,Eye Tracker,2093.0,-126.0,Invalid,Valid,Fixation,,,,
1670287182.813566,,Eye Tracker,2089.0,-137.0,Invalid,Valid,Fixation,,,,
1670287182.83022,,Eye Tracker,2156.0,-117.0,Valid,Valid,Fixation,,,,
1670287182.846875,,Eye Tracker,2159.0,-121.0,Valid,Valid,Fixation,,,,
