Recording timestamp,Event,Sensor,Gaze point X,Gaze point Y,Validity left,Validity right,Eye movement type,Mouse position X,Mouse position Y,Event,Event value
1668476543.4206839,MouseEvent,,-2.0,976.6666666666666,,,Fixation,,,MouseEvent,"Down, Left"
1668476543.4206839,,Mouse,2.0,977.3333333333334,,,Fixation,41.0,989.0,,
1668476543.433102,,Eye Tracker,6.0,978.0,Valid,Valid,Fixation,,,,
1668476543.4497569,,Eye Tracker,14.0,976.0,Valid,Valid,Fixation,,,,
1668476543.4664109,,Eye Tracker,16.0,966.0,Valid,Valid,Fixation,,,,
1668476543.4830658,,Eye Tracker,21.0,967.0,Valid,Valid,Fixation,,,,
1668476543.499721,,Eye Tracker,15.0,967.0,Valid,Valid,Fixation,,,,
1668476543.516376,,Eye Tracker,22.0,963.0,Valid,Valid,Fixation,,,,
1668476543.533031,,Eye Tracker,24.0,963.0,Valid,Valid,Fixation,,,,
1668476543.549686,,Eye Tracker,27.0,966.0,Valid,Valid,Fixation,,,,
1668476543.566341,,Eye Tracker,36.0,969.0,Valid,Valid,Fixation,,,,
1668476543.582995,,Eye Tracker,33.0,974.0,Valid,Valid,Fixation,,,,
1668476543.59965,,Eye Tracker,29.0,975.0,Valid,Valid,Fixation,,,,
1668476543.6015868,,Mouse,30.5,974.5,,,Fixation,42.0,989.0,,
1668476543.6163049,,Eye Tracker,32.0,974.0,Valid,Valid,Fixation,,,,
1668476543.632959,,Eye Tracker,34.0,975.0,Valid,Valid,Fixation,,,,
1668476543.6496139,,Eye Tracker,39.0,978.0,Valid,Valid,Fixation,,,,
1668476543.6662688,,Eye Tracker,40.0,977.0,Valid,Valid,Fixation,,,,
1668476543.6716158,,Mouse,40.0,976.0,,,Fixation,43.0,989.0,,
1668476543.682924,,Eye Tracker,40.0,975.0,Valid,Valid,Fixation,,,,
1668476543.699579,,Eye Tracker,42.0,974.0,Valid,Valid,Fixation,,,,
1668476543.716234,,Eye Tracker,44.0,974.0,Valid,Valid,Fixation,,,,
1668476543.732888,,Eye Tracker,42.0,979.0,Valid,Valid,Fixation,,,,
